Run,Event,pt1,eta1,phi1,Q1,type1,sigmaEtaEta1,HoverE1,isoTrack1,isoEcal1,isoHcal1,pt2,eta2,phi2,Q2,type2,sigmaEtaEta2,HoverE2,isoTrack2,isoEcal2,isoHcal2
172163,326468465,25.8945,-0.9587,-2.3137,-1,EB,0.0114,0.0488,13.8871,7.8712,3.8065,67.4931,-2.0045,1.0805,1,EE,0.0227,0.0132,0.0000,1.9779,1.3190
172163,326017807,31.2723,-1.0287,1.2742,1,EB,0.0088,0.0000,0.0000,1.4907,0.0000,70.7650,0.0202,-2.9911,-1,EB,0.0099,0.0000,0.0000,2.9455,0.0000
172163,326342463,32.7875,2.3026,-2.7217,1,EE,0.0266,0.0000,0.0000,0.0000,0.8079,37.3429,1.3802,0.4855,1,EB,0.0086,0.0000,0.0000,1.1751,0.0000
172163,325886651,36.9997,-2.0571,2.2327,1,EE,0.0202,0.0000,0.0000,0.7764,1.2711,39.9757,-0.8741,-0.8192,-1,EB,0.0089,0.0000,0.0000,2.4059,0.5766
172163,326799123,43.4851,0.6145,-2.2654,1,EB,0.0088,0.0000,0.0000,4.1163,0.7265,45.1153,0.2119,0.8117,-1,EB,0.0082,0.0000,1.2301,3.3521,0.8181
172163,327205195,50.4225,1.0530,-2.9773,1,EB,0.0088,0.0698,1.4156,2.3357,1.1334,42.7640,-1.0282,-2.3440,1,EB,0.0071,0.0000,24.0217,5.1933,7.3590
172163,326060819,28.3150,-0.6207,-0.7376,-1,EB,0.0090,0.0000,8.6565,4.1797,4.4162,31.6558,-1.3443,1.9179,-1,EB,0.0088,0.0166,4.2199,6.3649,0.5400
172163,326501387,37.6030,-1.6622,2.7274,-1,EE,0.0138,0.0786,27.4956,9.9771,5.4993,29.3138,-1.7332,-0.2801,1,EE,0.0124,0.0385,21.9226,6.6902,3.9721
172163,328128791,41.1094,1.4474,-0.0485,-1,EB,0.0085,0.0095,0.0000,1.3819,0.2858,42.9610,2.1219,3.0841,1,EE,0.0193,0.0000,0.0000,0.8663,1.1877
172163,328802983,29.4508,-0.0451,1.4695,-1,EB,0.0083,0.0315,7.9139,4.3938,1.8475,33.9570,0.7847,-1.8358,1,EB,0.0085,0.0000,1.7454,8.3682,0.6502
172163,327639869,53.6850,-0.1545,-0.3547,-1,EB,0.0085,0.0000,0.0000,1.7231,2.1690,38.9334,-0.1414,3.0957,1,EB,0.0091,0.0201,0.0000,3.7710,0.6624
172163,327891845,34.8406,-1.4646,0.8031,-1,EB,0.0103,0.0542,0.0000,3.3319,6.9864,26.2017,0.4349,-2.2822,1,EB,0.0127,0.0000,18.7061,9.4743,1.6894
172163,328237733,28.9777,1.4866,-1.5897,1,EB,0.0055,0.0000,8.7881,5.9078,7.3493,51.1032,2.2908,1.4952,-1,EE,0.0234,0.0000,1.9433,4.3531,4.6919
172163,328708717,104.2510,-0.4598,-0.0983,1,EB,0.0094,0.0000,0.0000,1.6822,1.1092,25.6278,0.6463,-3.0921,-1,EB,0.0163,0.0000,9.4465,24.8695,0.0000
172163,327986686,35.4928,-0.5415,-0.3408,1,EB,0.0090,0.0000,1.1447,4.4243,0.0000,31.9196,1.1616,-2.9059,-1,EB,0.0087,0.0000,0.0000,3.4093,0.4928
172163,327998742,26.5028,-0.1207,2.5386,-1,EB,0.0092,0.0000,0.0000,4.7690,0.0000,25.2111,2.1865,-0.3177,1,EE,0.0227,0.0217,0.0000,1.0381,0.6974
172163,328807619,57.1977,-1.0800,2.1444,1,EB,0.0076,0.0000,0.0000,3.1786,0.6330,32.6995,-1.8342,-1.2882,-1,EE,0.0159,0.0000,0.0000,1.3431,1.2059
172163,328069423,29.3254,-1.0546,-2.0333,-1,EB,0.0087,0.0000,0.0000,2.3300,1.1218,29.6016,0.9529,0.7453,1,EB,0.0075,0.0000,0.0000,2.3533,0.3695
172163,328430159,42.1313,1.1453,0.8329,-1,EB,0.0084,0.0000,0.0000,3.9262,0.5672,44.5515,0.7045,-2.3730,1,EB,0.0079,0.0000,0.0000,2.3226,0.0000
172163,327412896,31.5700,0.2994,0.9858,-1,EB,0.0087,0.0000,0.0000,2.3858,0.0000,45.8877,1.5847,-2.4912,1,EE,0.0105,0.0000,0.0000,1.8216,0.0000
172163,327846219,61.6413,2.2043,2.4714,1,EE,0.0230,0.0316,9.8323,5.3972,2.3348,25.5882,0.7695,-0.4375,1,EB,0.0108,0.0000,5.3566,13.5466,7.9253
172163,328604232,29.9738,0.9831,-2.2479,1,EB,0.0097,0.0000,5.3510,7.3372,2.0153,26.7625,2.1474,0.7304,1,EE,0.0293,0.0723,1.0844,5.1258,5.4037
172163,328219201,33.2836,2.4340,0.6855,-1,EE,0.0281,0.0042,1.5715,0.8256,0.6016,39.8040,0.8828,-1.9779,1,EB,0.0078,0.0000,0.0000,1.9477,0.0000
172163,328388401,36.3972,-0.0297,1.0895,1,EB,0.0102,0.0000,0.0000,2.7027,2.4808,39.1841,-1.3696,-1.7794,-1,EB,0.0080,0.0000,0.0000,1.3449,0.5552
172163,328774465,28.0357,-2.0810,-0.9035,-1,EE,0.0204,0.0000,0.0000,0.7872,0.1546,77.7895,-0.5341,2.9832,1,EB,0.0159,0.0581,17.2834,15.5111,5.4285
172163,327645465,27.7448,1.3505,2.3734,1,EB,0.0078,0.0000,0.0000,1.8422,0.0000,32.0300,2.4801,-0.7788,-1,EE,0.0271,0.0078,0.0000,0.6257,1.7803
172163,328125065,38.2421,1.3943,-1.6872,1,EB,0.0089,0.0000,2.5839,2.6265,2.1131,51.3578,0.6254,1.3199,-1,EB,0.0087,0.0000,4.3096,2.4579,0.0000
172163,327653500,30.1344,1.0118,1.2226,-1,EB,0.0098,0.1260,5.3204,14.9922,18.2901,42.0195,2.3452,-2.9603,-1,EE,0.0241,0.0127,0.0000,1.2633,3.2974
172163,327844684,43.7634,0.7162,-2.3420,1,EB,0.0090,0.0000,0.0000,1.4991,0.0000,28.5268,-0.7892,0.5977,-1,EB,0.0090,0.0000,0.0000,2.1470,0.0000
172163,328001772,34.2507,0.2573,-1.4427,1,EB,0.0106,0.0799,24.7448,8.0090,10.9078,32.1911,-1.1195,0.6382,1,EB,0.0110,0.0670,11.2454,6.0790,4.5452
172163,328684486,28.8093,1.1034,0.5659,1,EB,0.0085,0.0000,0.0000,0.6472,0.0000,29.3930,-0.8688,-2.6445,-1,EB,0.0088,0.0253,0.0000,0.9406,0.5748
172163,329641322,49.0261,0.9088,2.0539,1,EB,0.0087,0.0113,0.0000,1.8665,0.0000,41.3580,0.6273,-1.3757,-1,EB,0.0094,0.0000,0.8692,3.6194,0.0000
172163,329316885,37.1270,-1.7530,2.5663,-1,EE,0.0128,0.0000,0.0000,2.7812,0.2792,52.9001,-2.1540,-0.4775,1,EE,0.0201,0.0116,0.0000,0.5009,0.3425
172163,329054135,25.1831,0.8937,-1.6586,1,EB,0.0086,0.0000,0.0000,2.7759,0.0000,29.4900,-1.2069,1.3949,-1,EB,0.0086,0.0000,5.1556,3.8610,0.4288
172163,329365871,44.9464,0.8799,1.3365,-1,EB,0.0099,0.0000,0.0000,2.7733,1.5153,49.4215,0.9922,-2.1216,1,EB,0.0086,0.0000,0.0000,2.4782,0.5339
172163,329659367,62.4081,-1.7011,-1.9255,1,EE,0.0130,0.0000,11.6347,3.9772,7.2447,27.3176,-1.3162,1.2769,-1,EB,0.0071,0.0216,14.4655,3.8451,1.4159
172163,329140865,39.7328,1.2658,2.2600,-1,EB,0.0088,0.0000,0.0000,2.1715,0.6483,28.5314,-0.2272,-0.9145,1,EB,0.0088,0.0000,1.2055,3.5113,1.0268
172163,329104317,29.6398,0.7827,0.0755,-1,EB,0.0093,0.0000,0.0000,1.4939,0.0000,32.3608,-1.1260,-3.1298,1,EB,0.0095,0.0165,4.1594,1.8831,0.0000
172163,329633293,30.6421,-0.4555,2.6019,-1,EB,0.0212,0.1325,24.5322,12.0458,14.7228,88.1879,0.1018,-0.1442,-1,EB,0.0100,0.0000,3.7851,6.5759,3.1643
172163,329398689,27.7408,0.0056,1.5206,-1,EB,0.0111,0.0000,0.0000,2.6854,0.0000,33.0255,2.5458,-2.0483,1,EE,0.0325,0.0045,0.0000,2.7106,4.8464
172163,329471776,39.0015,1.4576,2.9514,-1,EB,0.0089,0.0000,0.0000,1.6264,0.0000,41.0482,2.2943,-0.1691,1,EE,0.0224,0.0000,0.0000,0.7954,0.0000
172163,329425284,41.8044,-1.1703,0.8030,-1,EB,0.0101,0.0000,0.7552,1.8891,0.0000,38.5263,-1.9855,-2.5289,1,EE,0.0185,0.0000,0.0000,2.2539,0.9746
172163,329872044,39.6366,-0.1238,-1.5971,-1,EB,0.0113,0.1364,0.0000,1.7972,0.0000,44.5631,-0.9696,1.8241,1,EB,0.0089,0.0000,0.0000,2.0482,0.0000
172163,330184492,39.1262,-0.6198,-2.9226,-1,EB,0.0089,0.0000,0.0000,2.7640,0.0000,53.4612,-1.6130,-0.6392,1,EE,0.0098,0.0000,0.0000,0.7459,0.0000
172163,329235754,38.5356,-0.7206,2.6018,1,EB,0.0093,0.0000,0.0000,1.6553,0.0000,71.8867,-0.2950,-1.8419,-1,EB,0.0069,0.0000,0.0000,1.1223,0.0000
172163,330064250,51.8164,1.8975,-0.4122,1,EE,0.0160,0.0000,0.0000,1.2882,0.9342,41.7292,1.5402,2.8773,-1,EE,0.0100,0.0000,0.0000,1.0075,0.4236
172163,328983543,40.8375,-1.3422,-1.4769,1,EB,0.0085,0.0000,1.7368,2.3118,0.0000,40.9152,-0.3461,1.7056,-1,EB,0.0091,0.0000,0.0000,0.9098,0.7763
172163,330169583,41.3728,-0.8653,-0.4157,1,EB,0.0070,0.0000,0.0000,1.0771,0.0000,32.8206,-2.0663,2.8335,-1,EE,0.0187,0.0000,0.0000,0.6147,1.3106
172163,329414006,48.9476,1.8270,0.3314,-1,EE,0.0150,0.0000,0.0000,3.0272,0.3089,51.2561,1.7290,2.8595,1,EE,0.0131,0.0000,0.0000,0.6581,1.4193
172163,495383431,36.4187,-1.1115,-0.3703,1,EB,0.0079,0.0000,0.7272,2.4362,0.6054,44.3476,-2.1445,2.8573,1,EE,0.0224,0.0000,0.0000,0.6388,1.6719
172163,496027441,41.4723,-2.5264,2.8935,1,EE,0.0279,0.0057,0.0000,1.1072,2.5398,46.2887,-2.1673,-0.3098,-1,EE,0.0221,0.0076,9.4295,3.1319,3.9253
172163,495616245,26.1969,-0.3754,-0.0494,1,EB,0.0093,0.0000,0.0000,2.9876,0.0000,30.0716,1.8610,-2.8866,-1,EE,0.0163,0.0000,0.0000,0.7861,1.0952
172163,495695381,27.5499,-0.9281,0.3064,-1,EB,0.0167,0.0499,24.1144,22.9125,5.1017,62.3252,-1.7593,-2.7211,1,EE,0.0133,0.0126,9.8362,7.0796,1.5760
172163,496347101,39.5592,0.3013,2.8581,1,EB,0.0078,0.0000,0.0000,9.4072,0.0000,32.4832,2.0203,-0.4267,-1,EE,0.0190,0.0078,0.0000,0.9387,2.3568
172163,496534157,116.3920,-1.2806,-1.1273,1,EB,0.0075,0.0000,0.0000,3.1559,0.0000,27.3337,-2.2200,-0.6808,-1,EE,0.0207,0.0281,0.0000,2.1825,2.8955
172163,496238460,43.7001,-1.8019,-0.8953,-1,EE,0.0154,0.0000,0.0000,2.5371,0.9813,49.7690,-1.8248,2.2734,1,EE,0.0152,0.0118,0.0000,1.1678,1.5503
172163,496301060,46.2512,0.1324,0.8733,-1,EB,0.0086,0.0794,0.0000,2.2245,0.9609,55.2274,0.4023,-2.3863,1,EB,0.0084,0.0000,0.0000,1.8062,1.5780
172163,496098818,30.9207,-0.6733,1.9967,-1,EB,0.0087,0.0000,0.0000,2.6346,0.7010,37.6242,-2.4339,-0.7028,1,EE,0.0274,0.0000,0.0000,0.6884,0.5543
172163,495730407,34.1788,-2.2684,-0.0729,-1,EE,0.0220,0.0000,0.0000,0.1344,0.4550,40.1912,-1.7452,2.9795,1,EE,0.0140,0.0000,1.2952,1.1539,0.2537
172163,495354286,61.9946,-1.4218,0.3910,-1,EB,0.0092,0.0000,3.8893,9.2956,0.3688,30.7841,-0.6869,-3.1040,1,EB,0.0116,0.0199,18.5252,15.3802,4.1645
172163,496603174,51.6346,-0.3869,1.6281,1,EB,0.0106,0.0856,6.7882,1.8612,1.3049,25.4453,1.1121,-1.5580,-1,EB,0.0095,0.0365,20.3871,8.5248,5.7603
172163,496003400,26.7025,-1.5469,-2.4256,-1,EE,0.0078,0.0000,1.8787,3.7721,0.4685,50.8635,-1.7901,1.2558,1,EE,0.0152,0.0071,0.0000,2.0664,0.2900
172163,495507282,62.0998,-0.7711,-0.3932,1,EB,0.0073,0.0000,0.0000,2.2668,0.8151,30.9507,0.1397,2.5838,-1,EB,0.0097,0.0000,0.0000,2.7001,0.0000
172163,495945922,49.2418,-2.3464,2.4005,-1,EE,0.0260,0.0051,0.0000,0.4415,0.1946,38.2376,-1.6782,-0.7462,1,EE,0.0129,0.0162,0.0000,0.3752,1.4213
172163,496424689,48.8603,-2.1688,2.8599,1,EE,0.0264,0.0312,7.3485,4.7964,3.3791,30.7588,-1.2123,0.3387,-1,EB,0.0152,0.0855,18.2260,12.2035,0.4291
172163,496617169,38.0068,-0.2715,-2.4725,1,EB,0.0094,0.0000,2.3422,2.9339,0.7505,47.3677,0.1904,0.7438,-1,EB,0.0090,0.0000,0.0000,1.3613,0.7203
172163,495345460,39.9235,1.5051,2.3628,1,EB,0.0086,0.0094,0.0000,1.5081,0.0000,41.4956,2.1350,-0.6970,-1,EE,0.0201,0.0047,0.0000,0.6147,0.5627
172163,495331152,25.3763,-1.3958,-2.6180,1,EB,0.0105,0.0748,3.3739,10.7970,7.2475,36.7481,-0.4226,0.5216,-1,EB,0.0089,0.0000,14.8454,13.7112,4.4749
172163,495852024,36.6916,1.7327,0.9188,1,EE,0.0144,0.0000,0.8998,2.3808,0.5476,40.4032,0.8315,-2.4803,-1,EB,0.0084,0.0000,2.6629,3.2544,0.0000
172163,496315384,55.4744,0.6463,1.6712,1,EB,0.0093,0.0000,1.1226,3.8379,3.2146,32.0418,2.3283,-1.2406,1,EE,0.0348,0.0243,0.8124,2.6044,7.0974
172163,495371979,63.3642,1.1702,1.2486,-1,EB,0.0089,0.0000,3.7717,6.6046,2.0304,29.3659,1.8448,-1.8254,1,EE,0.0294,0.0664,16.4959,3.8960,7.4390
172163,495458723,47.7402,-2.0076,-0.6291,-1,EE,0.0179,0.0000,0.0000,0.9070,0.6607,47.5333,-2.3142,2.4318,1,EE,0.0250,0.0000,5.2081,0.2031,0.0000
172163,495728979,30.4659,-0.5273,-1.0190,-1,EB,0.0088,0.0000,0.0000,3.8535,1.2479,28.1152,1.5156,2.1696,1,EE,0.0104,0.0150,0.0000,1.5451,0.7449
172163,496321267,44.8349,-0.1481,-2.4986,-1,EB,0.0094,0.0000,3.8175,1.6295,0.0000,43.0447,-0.3405,0.5927,1,EB,0.0105,0.0165,0.0000,3.0951,3.3011
172163,496677283,51.2873,1.9859,-0.9813,-1,EE,0.0177,0.0067,0.0000,1.2558,0.0000,39.5022,2.3678,2.1148,1,EE,0.0234,0.0182,0.0000,0.8228,0.2246
172163,497791581,33.4436,0.3063,-1.6034,1,EB,0.0093,0.0000,0.8694,2.1288,1.4919,27.2395,-1.6182,1.5315,-1,EE,0.0111,0.0000,0.0000,1.6364,0.9375
172163,497801165,51.9050,0.0318,-0.7368,1,EB,0.0085,0.0164,0.0000,4.6983,0.0000,76.6179,-1.3002,-0.4163,-1,EB,0.0088,0.0000,0.9660,0.7149,0.0000
172163,496883934,55.1174,-2.0896,-1.2237,1,EE,0.0235,0.0042,14.2196,1.7636,0.4827,35.7672,-1.3731,2.1501,1,EB,0.0189,0.0275,30.3856,11.9297,10.7701
172163,496643813,49.7689,-0.8172,1.6298,-1,EB,0.0102,0.0109,0.0000,1.8411,4.3092,42.7833,-0.4184,-1.1036,1,EB,0.0097,0.0000,2.2651,2.9033,0.0000
172163,497720327,38.6733,-0.7182,2.7123,-1,EB,0.0093,0.0000,0.0000,1.2667,0.0000,31.6450,0.7341,-0.4615,1,EB,0.0090,0.0000,0.0000,4.0950,0.0000
172163,497776751,25.2682,1.1795,-0.9589,-1,EB,0.0164,0.0656,30.1688,13.8726,12.6706,36.8495,1.8839,2.4437,-1,EE,0.0156,0.0000,13.7083,0.5213,0.9195
172163,497279050,40.1828,-1.4823,-2.2277,1,EB,0.0088,0.0000,0.0000,4.4812,0.3363,44.4780,-1.3886,1.0424,-1,EB,0.0086,0.0000,0.0000,4.7744,1.6582
172163,497314962,30.8981,-1.9479,0.9178,-1,EE,0.0168,0.0103,0.0000,1.0039,3.9602,28.6446,0.0652,-2.2729,1,EB,0.0094,0.0471,0.0000,4.1537,4.8131
172163,496767663,69.0034,1.0376,1.3183,-1,EB,0.0096,0.0000,0.0000,1.5896,0.4557,35.6651,1.2825,-2.4522,1,EB,0.0086,0.0000,0.0000,1.2800,0.0000
172163,496878503,39.9165,-0.8308,2.5084,-1,EB,0.0092,0.0000,0.0000,1.8695,0.0000,47.1294,-0.0266,-0.9482,1,EB,0.0131,0.0000,0.0000,1.6829,0.0000
172163,497624260,40.3680,1.1322,-1.4252,1,EB,0.0088,0.0000,0.0000,1.6167,0.0000,44.0190,0.8075,1.6506,-1,EB,0.0119,0.0000,0.0000,1.8485,0.0000
172163,497363143,32.7010,1.3915,1.5880,-1,EB,0.0114,0.0229,33.8027,8.2919,10.8431,31.0218,0.1210,-1.5132,-1,EB,0.0132,0.0521,10.9185,2.8348,4.7829
172163,497765945,34.1666,0.4170,-1.9240,1,EB,0.0094,0.0000,0.0000,1.6193,0.0000,29.6854,2.0803,1.1029,-1,EE,0.0198,0.0000,0.9125,2.0237,0.2278
172163,497335158,35.4976,0.9661,2.5988,1,EB,0.0156,0.1279,10.3999,24.2532,6.5979,67.8881,0.3190,-0.2988,1,EB,0.0106,0.0689,22.0993,8.3317,2.8789
172163,497392198,39.4643,0.7696,-0.6701,-1,EB,0.0088,0.0000,2.0591,2.2030,0.5578,39.0346,-0.4463,1.9639,1,EB,0.0098,0.0000,0.0000,2.8294,0.0000
172163,497915048,37.2637,-0.5378,0.0442,-1,EB,0.0084,0.0000,0.0000,1.7778,0.0000,41.9385,0.7632,-2.9480,1,EB,0.0097,0.0454,0.0000,3.1699,0.0000
172163,497537624,25.9273,1.1275,-0.9858,1,EB,0.0202,0.0923,6.8312,6.9240,2.9341,49.3857,1.6009,2.1545,1,EE,0.0100,0.0000,0.0000,1.5289,0.0000
172163,496933441,43.9132,-0.7071,1.6695,-1,EB,0.0092,0.0000,0.0000,2.8045,0.6323,37.5307,-1.6453,-1.3358,-1,EE,0.0137,0.0000,0.0000,2.0694,0.7278
172163,497010970,40.8166,-0.4472,1.7389,1,EB,0.0086,0.0000,0.0000,1.2873,0.5205,50.0036,-0.7842,-1.4815,-1,EB,0.0090,0.0000,0.0000,2.4048,0.0000
172163,497141405,51.8883,1.0070,-1.6186,1,EB,0.0084,0.0000,0.0000,0.7604,0.0000,39.4699,1.2585,1.5390,-1,EB,0.0083,0.0000,1.2288,2.2164,0.0000
172163,497442040,25.0785,0.8629,0.8659,1,EB,0.0164,0.0849,37.5581,9.9070,11.8758,83.2392,2.3234,0.6969,-1,EE,0.0308,0.0263,2.0549,3.7815,2.6334
172163,498036454,25.9089,1.9189,1.0447,-1,EE,0.0195,0.0721,7.6864,4.3397,4.3739,50.7776,2.5517,-1.8983,-1,EE,0.0311,0.0069,0.0000,2.0678,4.9620
172163,499228830,29.3725,-1.6249,-0.4181,1,EE,0.0097,0.0000,0.0000,0.6124,0.4219,42.8002,-0.0232,-2.9255,-1,EB,0.0084,0.0000,0.8779,2.0907,5.3383
172163,499361405,46.1961,1.2733,3.0719,-1,EB,0.0090,0.0000,0.0000,2.8818,0.0000,32.4375,-0.0964,-0.8881,1,EB,0.0088,0.0000,0.0000,3.0939,0.0000
172163,498640675,41.6686,-0.0763,-0.1550,-1,EB,0.0096,0.0000,0.0000,4.4451,3.2446,43.4780,-0.6204,2.9666,1,EB,0.0101,0.0000,0.0000,3.4430,0.0000
172163,498873830,32.4684,-0.7459,1.0506,-1,EB,0.0092,0.0000,1.6111,7.2834,2.2617,43.4380,0.5715,-2.0683,1,EB,0.0085,0.0000,0.0000,2.0292,0.0000
172163,498378787,33.8099,-1.8431,-1.8565,1,EE,0.0156,0.0114,0.0000,1.5361,0.7710,39.3769,-0.4902,1.0064,-1,EB,0.0093,0.0000,0.0000,3.2423,0.0000
172163,499380056,44.0281,-0.8554,1.9950,1,EB,0.0092,0.0000,0.0000,3.6465,0.0000,48.3520,-0.9008,-1.0951,-1,EB,0.0089,0.0000,1.8686,3.3080,0.0000
172163,498224759,42.9452,-1.7651,1.7671,-1,EE,0.0136,0.0318,10.4093,5.2976,3.0523,37.6547,-0.4731,-1.0427,1,EB,0.0116,0.0000,9.6486,4.0873,0.0000
172163,498644671,29.5837,0.6940,-0.5729,1,EB,0.0177,0.1084,23.9802,5.9567,15.2247,48.8372,2.4125,2.4585,-1,EE,0.0294,0.0372,0.0000,5.3957,4.0385
172163,499243255,38.4042,-0.2745,-1.3825,-1,EB,0.0087,0.0212,0.7043,4.6084,0.0000,32.1693,1.1784,1.7921,1,EB,0.0087,0.0000,0.0000,1.9884,0.0000
172163,498296263,40.1319,-2.2943,-0.9156,-1,EE,0.0248,0.0126,0.0000,0.2492,2.1840,43.6534,-1.0207,2.1263,1,EB,0.0086,0.0000,4.5309,4.0537,0.0000
172163,499190991,54.0667,0.5723,-1.9708,1,EB,0.0090,0.0000,0.0000,1.5086,0.0000,46.6113,0.8609,0.3587,-1,EB,0.0100,0.0478,0.0000,2.7900,0.0000
172163,498692952,39.0316,1.0966,-2.0584,1,EB,0.0090,0.0000,1.1326,2.7154,0.0000,44.6582,1.7817,0.9509,-1,EE,0.0132,0.0000,1.3147,1.6915,0.2754
172163,499192301,50.8960,-2.1384,2.6703,1,EE,0.0189,0.0000,0.0000,0.2935,0.2071,42.4166,-2.3322,-0.5198,-1,EE,0.0256,0.0000,0.0000,1.3946,0.0000
172163,498082585,45.0514,1.0838,-0.9802,-1,EB,0.0091,0.0000,0.0000,4.8535,0.0000,44.4581,1.6435,2.1747,1,EE,0.0108,0.0232,0.0000,3.0427,2.1869
172163,498107236,29.3961,-1.6267,2.2950,1,EE,0.0128,0.0000,6.7192,1.0184,4.3520,32.0488,-2.1373,-0.7115,-1,EE,0.0273,0.0202,18.1735,3.1118,0.4629
172163,500062521,45.2540,-1.8166,1.0804,1,EE,0.0188,0.0780,32.2081,11.2454,8.4868,30.7460,-1.3474,-1.8673,-1,EB,0.0096,0.0119,0.0000,14.0735,0.9993
172163,500457101,34.5670,-2.0184,1.6025,1,EE,0.0183,0.0000,1.0135,2.3728,0.8360,47.0450,-0.7871,-1.5906,-1,EB,0.0086,0.0000,0.0000,2.2451,0.0000
172163,500483727,37.7581,0.4691,2.3701,-1,EB,0.0088,0.0000,0.0000,0.8455,0.0000,37.3216,1.8075,-0.8104,1,EE,0.0164,0.0000,0.0000,2.7548,0.8043
172163,500513703,41.9763,-0.6163,-0.6807,-1,EB,0.0085,0.0000,0.0000,3.8844,0.0000,39.2098,0.2183,2.8963,1,EB,0.0096,0.0000,0.0000,1.3301,0.0000
172163,500664092,69.9529,-2.0983,0.0391,1,EE,0.0198,0.0000,0.0000,1.7114,0.7398,41.8385,-1.7284,-3.0171,-1,EE,0.0292,0.0432,3.6481,8.6847,2.3950
172163,500229669,40.8520,-0.8743,-0.0072,-1,EB,0.0072,0.0000,3.4891,2.0743,0.0000,45.9137,-2.1094,3.0637,1,EE,0.0190,0.0057,0.8501,0.6118,0.8530
172163,500465091,38.3343,0.9222,3.0602,1,EB,0.0086,0.0000,0.0000,3.4859,2.8875,32.2217,2.2527,-0.1649,1,EE,0.0236,0.0145,0.0000,2.4675,1.6489
172163,500014918,37.2349,0.6856,1.8276,-1,EB,0.0087,0.0000,1.2259,1.6885,0.0000,38.7091,-0.4834,-1.5174,1,EB,0.0096,0.0000,0.0000,1.5374,0.0000
172163,499673693,38.0298,-0.5738,-3.1199,-1,EB,0.0074,0.0000,0.0000,2.6219,0.0000,32.8757,-2.0634,0.0962,1,EE,0.0202,0.0000,0.0000,0.5042,0.0000
172163,500152269,31.8472,0.9380,-0.9600,-1,EB,0.0086,0.0000,0.7021,0.9110,0.0000,30.3243,-1.0225,2.2883,1,EB,0.0088,0.0000,0.0000,3.1514,0.6330
172163,500736590,27.1837,0.2312,1.7667,-1,EB,0.0099,0.0359,12.5466,6.9296,0.8968,41.0841,-1.2514,-0.6947,-1,EB,0.0082,0.0776,23.2850,12.3800,3.8199
172163,499996807,43.5879,0.1488,0.3871,1,EB,0.0100,0.0211,0.9255,4.7433,4.5609,37.6647,-1.3486,-2.8451,-1,EB,0.0111,0.0968,6.6838,3.5274,2.6349
172163,500071247,36.5225,-0.4952,-1.6286,-1,EB,0.0106,0.0444,2.2971,8.3584,18.4137,76.0817,0.2578,0.7710,1,EB,0.0149,0.0854,23.8841,32.0512,6.8341
172163,500337471,39.0129,1.0655,-1.7362,1,EB,0.0080,0.0000,0.0000,0.9785,0.0000,35.9096,1.9711,1.3661,-1,EE,0.0184,0.0000,0.0000,0.5172,0.0000
172163,499936226,27.0729,0.4319,2.4020,1,EB,0.0091,0.0000,0.0000,4.8524,0.0000,27.0203,-1.8026,-0.5104,-1,EE,0.0152,0.0000,0.0000,0.8998,0.5887
172163,500225498,30.5912,-0.2192,1.8125,1,EB,0.0093,0.0000,0.0000,2.1033,1.4990,38.2505,-1.7500,-2.1754,-1,EE,0.0118,0.0085,0.0000,2.6831,0.5939
172163,500430707,48.8794,1.5767,-1.1384,1,EE,0.0101,0.0094,0.0000,1.4128,0.4584,42.4795,1.9575,2.0240,-1,EE,0.0180,0.0000,0.0000,1.2715,0.4700
172163,500524827,28.2248,0.6418,-2.2273,1,EB,0.0087,0.0000,0.0000,3.8328,1.3209,36.6511,2.4272,0.6997,-1,EE,0.0277,0.0000,0.0000,1.1605,0.2179
172163,500683563,37.3535,0.4756,2.9282,-1,EB,0.0088,0.0000,0.7779,0.6726,0.0000,41.6891,-0.2780,-0.2172,1,EB,0.0095,0.0000,1.8457,3.4966,0.0000
172163,500453680,41.8436,-0.5284,1.4468,-1,EB,0.0094,0.0000,1.8142,2.0067,0.6750,45.3308,0.3877,-1.8968,1,EB,0.0091,0.0000,1.3225,1.7535,0.0000
172163,500015344,43.0155,-0.0591,0.6719,-1,EB,0.0152,0.0000,0.0000,4.8142,0.0000,38.7151,0.9486,-2.6539,1,EB,0.0086,0.0000,0.0000,3.2031,0.4770
172163,500248664,35.9529,1.7643,1.0428,-1,EE,0.0138,0.0102,10.4440,3.8340,3.7503,52.3427,0.4356,-1.6309,1,EB,0.0100,0.0857,6.9904,5.8157,0.0000
172163,499591348,41.1189,1.1200,-0.2832,-1,EB,0.0119,0.0000,3.8249,2.4618,0.0000,55.4214,1.2529,2.8318,1,EB,0.0077,0.0000,0.0000,1.8881,0.0000
172163,499808788,27.9593,0.5011,-1.1984,-1,EB,0.0095,0.0937,3.7300,4.0507,0.6076,55.0688,1.8697,2.0447,1,EE,0.0186,0.0273,2.4512,2.2605,1.9590
172163,501836865,26.5021,-1.3957,-1.0270,1,EB,0.0147,0.0381,4.3876,5.6210,1.8686,66.3320,-2.2038,1.8288,-1,EE,0.0242,0.0097,0.0000,0.9627,1.6215
172163,502089457,44.9683,-1.1390,1.9001,-1,EB,0.0110,0.0000,0.0000,1.5753,0.0000,50.8331,-1.2717,-1.2608,1,EB,0.0086,0.0000,0.0000,1.2675,0.0000
